A,B,CW,DQ,DR,DR51,DR52,DR53,TOTfreq
A11,B38,CW12,DQ7,DR15,DR51,NULL,NULL,6.01993e-05
A11,B39,CW12,DQ6,DR13,NULL,DR52,NULL,6.01993e-05
A11,B39,CW7,DQ4,DR8,NULL,NULL,DR53,6.01993e-05
A11,B39,CW7,DQ5,DR1,NULL,NULL,NULL,6.01993e-05
A11,B39,CW7,DQ5,DR14,NULL,DR52,NULL,2.00664e-05
A11,B39,CW7,DQ6,DR15,DR51,NULL,NULL,0.000130432
A11,B39,CW7,DQ7,DR11,NULL,DR52,NULL,0.000130432
A11,B39,CW7,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A11,B40,CW10,DQ2,DR17,NULL,DR52,NULL,5.0166e-05
A11,B40,CW10,DQ2,DR7,NULL,NULL,DR53,2.00664e-05
A11,B40,CW10,DQ5,DR103,NULL,NULL,NULL,0.000130432
A11,B40,CW10,DQ6,DR13,NULL,DR52,NULL,0.000722391
A11,B40,CW10,DQ7,DR4,NULL,NULL,DR53,0.00031103
A11,B40,CW10,DQ8,DR4,NULL,NULL,DR53,0.000892956
A11,B40,CW2,DQ2,DR7,NULL,NULL,DR53,7.02325e-05
A11,B40,CW2,DQ6,DR13,NULL,DR52,NULL,0.000321063
A11,B40,CW2,DQ7,DR4,NULL,NULL,DR53,5.0166e-05
A11,B40,CW7,DQ6,DR13,NULL,DR52,NULL,6.01993e-05
A11,B40,CW7,DQ7,DR12,NULL,DR52,NULL,6.01993e-05
A11,B41,CW17,DQ7,DR13,NULL,DR52,NULL,6.01993e-05
A11,B44,CW12,DQ7,DR4,NULL,NULL,DR53,6.01993e-05
A11,B44,CW16,DQ2,DR7,NULL,NULL,DR53,0.000732424
A11,B44,CW16,DQ6,DR13,NULL,DR52,NULL,6.01993e-05
A11,B44,CW16,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A11,B44,CW2,DQ5,DR1,NULL,NULL,NULL,2.00664e-05
A11,B44,CW2,DQ5,DR16,DR51,NULL,NULL,2.00664e-05
A11,B44,CW2,DQ7,DR11,NULL,DR52,NULL,6.01993e-05
A11,B44,CW4,DQ2,DR7,NULL,NULL,DR53,0.000521727
A11,B44,CW4,DQ6,DR13,NULL,DR52,NULL,6.01993e-05
A11,B44,CW5,DQ5,DR103,NULL,NULL,NULL,6.01993e-05
A11,B44,CW5,DQ5,DR16,DR51,NULL,NULL,6.01993e-05
A11,B44,CW5,DQ6,DR13,NULL,DR52,NULL,0.000461528
A11,B44,CW5,DQ6,DR15,DR51,NULL,NULL,0.000160531
A11,B44,CW5,DQ7,DR12,NULL,DR52,NULL,0.00031103
A11,B44,CW5,DQ7,DR4,NULL,NULL,DR53,0.000421395
A11,B44,CW5,DQ8,DR4,NULL,NULL,DR53,0.000100332
A11,B44,CW5,DQ9,DR7,NULL,NULL,DR53,8.02657e-05
A11,B44,CW7,DQ7,DR4,NULL,NULL,DR53,6.01993e-05
A11,B44,CW7,DQ9,DR9,NULL,NULL,DR53,2.00664e-05
A11,B47,CW6,DQ2,DR7,NULL,NULL,DR53,6.01993e-05
A11,B49,CW7,DQ5,DR1,NULL,NULL,NULL,6.01993e-05
A11,B49,CW7,DQ8,DR4,NULL,NULL,DR53,0.000240797
A11,B50,CW6,DQ2,DR17,NULL,DR52,NULL,7.02325e-05
A11,B50,CW6,DQ2,DR7,NULL,NULL,DR53,0.000120399
A11,B51,CW1,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A11,B51,CW14,DQ4,DR8,NULL,NULL,DR53,9.02989e-05
A11,B51,CW14,DQ6,DR13,NULL,DR52,NULL,0.000160531
A11,B51,CW14,DQ7,DR11,NULL,DR52,NULL,8.02657e-05
A11,B51,CW14,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A11,B51,CW15,DQ2,DR17,NULL,DR52,NULL,0.000130432
A11,B51,CW15,DQ2,DR7,NULL,NULL,DR53,0.000170565
A11,B51,CW15,DQ5,DR1,NULL,NULL,NULL,0.000341129
A11,B51,CW15,DQ5,DR14,NULL,DR52,NULL,0.000170565
A11,B51,CW15,DQ5,DR15,DR51,NULL,NULL,6.01993e-05
A11,B51,CW15,DQ6,DR15,DR51,NULL,NULL,0.000551827
A11,B51,CW15,DQ7,DR11,NULL,DR52,NULL,0.000692292
A11,B51,CW15,DQ7,DR4,NULL,NULL,DR53,6.01993e-05
A11,B51,CW15,DQ7,DR8,NULL,NULL,DR53,6.01993e-05
A11,B51,CW15,DQ8,DR4,NULL,NULL,DR53,0.000722391
A11,B51,CW16,DQ2,DR17,NULL,DR52,NULL,2.00664e-05
A11,B51,CW16,DQ6,DR13,NULL,DR52,NULL,2.00664e-05
A11,B51,CW16,DQ7,DR13,NULL,DR52,NULL,6.01993e-05
A11,B51,CW16,DQ9,DR9,NULL,NULL,DR53,6.01993e-05
A11,B51,CW2,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A11,B51,CW4,DQ2,DR7,NULL,NULL,DR53,0.000130432
A11,B51,CW4,DQ5,DR1,NULL,NULL,NULL,8.02657e-05
A11,B51,CW4,DQ5,DR15,DR51,NULL,NULL,6.01993e-05
A11,B51,CW4,DQ7,DR4,NULL,NULL,DR53,8.02657e-05
A11,B51,CW4,DQ7,DR8,NULL,NULL,DR53,6.01993e-05
A11,B51,CW7,DQ9,DR9,NULL,NULL,DR53,6.01993e-05
A11,B51,CW9,DQ2,DR17,NULL,DR52,NULL,7.02325e-05
A11,B51,CW9,DQ6,DR15,DR51,NULL,NULL,6.01993e-05
A11,B51,CW9,DQ7,DR11,NULL,DR52,NULL,6.01993e-05
A11,B51,CW9,DQ7,DR12,NULL,DR52,NULL,0.000130432
A11,B51,CW9,DQ8,DR4,NULL,NULL,DR53,0.00025083
A11,B51,CW9,DQ9,DR9,NULL,NULL,DR53,0.000140465
A11,B52,CW12,DQ2,DR17,NULL,DR52,NULL,6.01993e-05
A11,B52,CW12,DQ2,DR7,NULL,NULL,DR53,7.02325e-05
A11,B52,CW12,DQ4,DR8,NULL,NULL,DR53,6.01993e-05
A11,B52,CW12,DQ5,DR1,NULL,NULL,NULL,0.000381262
A11,B52,CW12,DQ6,DR13,NULL,DR52,NULL,0.000321063
A11,B52,CW12,DQ6,DR15,DR51,NULL,NULL,0.002086908
A11,B52,CW12,DQ7,DR11,NULL,DR52,NULL,6.01993e-05
A11,B53,CW4,DQ6,DR13,NULL,DR52,NULL,6.01993e-05
A11,B55,CW1,DQ6,DR13,NULL,DR52,NULL,6.01993e-05
A11,B55,CW7,DQ6,DR13,NULL,DR52,NULL,6.01993e-05
A11,B55,CW9,DQ2,DR17,NULL,DR52,NULL,0.000130432
A11,B55,CW9,DQ2,DR7,NULL,NULL,DR53,0.000180598
A11,B55,CW9,DQ4,DR8,NULL,NULL,DR53,0.000110365
A11,B55,CW9,DQ5,DR1,NULL,NULL,NULL,0.000541793
A11,B55,CW9,DQ5,DR103,NULL,NULL,NULL,6.01993e-05
A11,B55,CW9,DQ5,DR14,NULL,DR52,NULL,0.001816011
A11,B55,CW9,DQ5,DR16,DR51,NULL,NULL,2.00664e-05
A11,B55,CW9,DQ6,DR13,NULL,DR52,NULL,0.000601993
A11,B55,CW9,DQ6,DR15,DR51,NULL,NULL,0.000722391
A11,B55,CW9,DQ7,DR11,NULL,DR52,NULL,0.000100332
A11,B55,CW9,DQ7,DR4,NULL,NULL,DR53,0.001244118
A11,B55,CW9,DQ8,DR4,NULL,NULL,DR53,0.000140465
A11,B55,CW9,DQ9,DR7,NULL,NULL,DR53,6.01993e-05
A11,B56,CW1,DQ5,DR1,NULL,NULL,NULL,0.000501661
A11,B56,CW1,DQ6,DR13,NULL,DR52,NULL,5.0166e-05
A11,B56,CW1,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A11,B57,CW6,DQ5,DR1,NULL,NULL,NULL,4.01328e-05
A11,B57,CW6,DQ7,DR12,NULL,DR52,NULL,6.01993e-05
A11,B57,CW6,DQ9,DR7,NULL,NULL,DR53,0.000331096
A11,B58,CW7,DQ6,DR13,NULL,DR52,NULL,0.000120399
A11,B62,CW9,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A11,B63,CW7,DQ5,DR15,DR51,NULL,NULL,6.01993e-05
A11,B64,CW8,DQ5,DR1,NULL,NULL,NULL,6.01993e-05
A11,B64,CW8,DQ6,DR15,DR51,NULL,NULL,6.01993e-05
A11,B64,CW8,DQ9,DR7,NULL,NULL,DR53,6.01993e-05
A11,B65,CW8,DQ5,DR1,NULL,NULL,NULL,0.000491627
A11,B65,CW8,DQ6,DR13,NULL,DR52,NULL,8.02657e-05
A11,B65,CW8,DQ7,DR13,NULL,DR52,NULL,0.000130432
A11,B7,CW12,DQ6,DR15,DR51,NULL,NULL,7.02325e-05
A11,B7,CW12,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A11,B7,CW15,DQ7,DR11,NULL,DR52,NULL,6.01993e-05
A11,B7,CW15,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A11,B7,CW7,DQ2,DR17,NULL,DR52,NULL,0.000210697
A11,B7,CW7,DQ2,DR7,NULL,NULL,DR53,9.02989e-05
A11,B7,CW7,DQ4,DR8,NULL,NULL,DR53,8.02657e-05
A11,B7,CW7,DQ5,DR1,NULL,NULL,NULL,0.000150498
A11,B7,CW7,DQ5,DR16,DR51,NULL,NULL,0.000120399
A11,B7,CW7,DQ6,DR13,NULL,DR52,NULL,7.02325e-05
A11,B7,CW7,DQ6,DR15,DR51,NULL,NULL,0.003130362
A11,B7,CW7,DQ7,DR103,NULL,NULL,NULL,6.01993e-05
A11,B7,CW7,DQ7,DR4,NULL,NULL,DR53,0.000571893
A11,B7,CW7,DQ8,DR4,NULL,NULL,DR53,0.000551827
A11,B7,CW7,DQ9,DR7,NULL,NULL,DR53,6.01993e-05
A11,B71,CW7,DQ5,DR1,NULL,NULL,NULL,2.00664e-05
A11,B71,CW7,DQ5,DR16,DR51,NULL,NULL,2.00664e-05
A11,B71,CW7,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A11,B8,CW1,DQ2,DR17,NULL,DR52,NULL,6.01993e-05
A11,B8,CW6,DQ2,DR17,NULL,DR52,NULL,6.01993e-05
A11,B8,CW7,DQ2,DR17,NULL,DR52,NULL,0.001043454
A11,B8,CW7,DQ6,DR13,NULL,DR52,NULL,0.000110365
A11,B8,CW7,DQ6,DR15,DR51,NULL,NULL,6.01993e-05
A11,B8,CW7,DQ9,DR7,NULL,NULL,DR53,0.000130432
A19,B44,CW4,DQ2,DR7,NULL,NULL,DR53,0.000190631
A2,B12,CW5,DQ7,DR4,NULL,NULL,DR53,6.01993e-05
A2,B13,CW10,DQ2,DR7,NULL,NULL,DR53,6.01993e-05
A2,B13,CW16,DQ5,DR10,NULL,NULL,NULL,6.01993e-05
A2,B13,CW6,DQ2,DR17,NULL,DR52,NULL,0.000140465
A2,B13,CW6,DQ2,DR7,NULL,NULL,DR53,0.006451354
A2,B13,CW6,DQ4,DR8,NULL,NULL,DR53,2.00664e-05
A2,B13,CW6,DQ5,DR1,NULL,NULL,NULL,0.000401328
A2,B13,CW6,DQ5,DR14,NULL,DR52,NULL,0.000130432
A2,B13,CW6,DQ6,DR13,NULL,DR52,NULL,0.000110365
A2,B13,CW6,DQ6,DR15,DR51,NULL,NULL,0.000581926
A2,B13,CW6,DQ7,DR11,NULL,DR52,NULL,9.02989e-05
A2,B13,CW6,DQ7,DR13,NULL,DR52,NULL,6.01993e-05
A2,B13,CW6,DQ8,DR4,NULL,NULL,DR53,0.000130432
A2,B13,CW6,DQ9,DR7,NULL,NULL,DR53,6.01993e-05
A2,B15,CW1,DQ4,DR8,NULL,NULL,DR53,6.01993e-05
A2,B15,CW1,DQ6,DR15,DR51,NULL,NULL,0.000120399
A2,B15,CW1,DQ7,DR11,NULL,DR52,NULL,0.000240797
A2,B15,CW1,DQ9,DR9,NULL,NULL,DR53,0.00031103
A2,B15,CW10,DQ2,DR17,NULL,DR52,NULL,0.000290963
A2,B15,CW10,DQ2,DR7,NULL,NULL,DR53,0.000341129
A2,B15,CW10,DQ4,DR4,NULL,NULL,DR53,6.01993e-05
A2,B15,CW10,DQ4,DR8,NULL,NULL,DR53,0.000351162
A2,B15,CW10,DQ5,DR1,NULL,NULL,NULL,0.001334417
A2,B15,CW10,DQ5,DR10,NULL,NULL,NULL,6.01993e-05
A2,B15,CW10,DQ6,DR13,NULL,DR52,NULL,0.000642125
A2,B15,CW10,DQ6,DR15,DR51,NULL,NULL,0.000902989
A2,B15,CW10,DQ7,DR103,NULL,NULL,NULL,4.01328e-05
A2,B15,CW10,DQ7,DR11,NULL,DR52,NULL,0.000361196
A2,B15,CW10,DQ7,DR12,NULL,DR52,NULL,0.000130432
A2,B15,CW10,DQ7,DR4,NULL,NULL,DR53,0.00028093
A2,B15,CW10,DQ8,DR4,NULL,NULL,DR53,0.012521446
A2,B15,CW10,DQ9,DR7,NULL,NULL,DR53,3.00996e-05
A2,B15,CW12,DQ5,DR16,DR51,NULL,NULL,6.01993e-05
A2,B15,CW2,DQ4,DR4,NULL,NULL,DR53,2.00664e-05
A2,B15,CW2,DQ5,DR1,NULL,NULL,NULL,6.01993e-05
A2,B15,CW2,DQ5,DR103,NULL,NULL,NULL,6.01993e-05
A2,B15,CW2,DQ5,DR13,NULL,DR52,NULL,2.00664e-05
A2,B15,CW2,DQ6,DR11,NULL,DR52,NULL,2.00664e-05
A2,B15,CW2,DQ7,DR4,NULL,NULL,DR53,2.00664e-05
A2,B15,CW3,DQ9,DR7,NULL,NULL,DR53,6.01993e-05
A2,B15,CW4,DQ2,DR7,NULL,NULL,DR53,6.01993e-05
A2,B15,CW4,DQ4,DR8,NULL,NULL,DR53,0.000411362
A2,B15,CW4,DQ5,DR1,NULL,NULL,NULL,0.000411362
A2,B15,CW4,DQ5,DR103,NULL,NULL,NULL,6.01993e-05
A2,B15,CW4,DQ6,DR13,NULL,DR52,NULL,7.02325e-05
A2,B15,CW4,DQ6,DR15,DR51,NULL,NULL,0.000140465
A2,B15,CW4,DQ7,DR4,NULL,NULL,DR53,0.000230764
A2,B15,CW4,DQ8,DR4,NULL,NULL,DR53,0.000672225
A2,B15,CW4,DQ9,DR7,NULL,NULL,DR53,4.01328e-05
A2,B15,CW5,DQ5,DR14,NULL,DR52,NULL,6.01993e-05
A2,B15,CW7,DQ5,DR1,NULL,NULL,NULL,0.000130432
A2,B15,CW7,DQ6,DR13,NULL,DR52,NULL,7.02325e-05
A2,B15,CW7,DQ6,DR15,DR51,NULL,NULL,6.01993e-05
A2,B15,CW7,DQ7,DR4,NULL,NULL,DR53,4.01328e-05
A2,B15,CW9,DQ2,DR17,NULL,DR52,NULL,5.0166e-05
A2,B15,CW9,DQ4,DR8,NULL,NULL,DR53,0.000190631
A2,B15,CW9,DQ5,DR1,NULL,NULL,NULL,0.001424716
A2,B15,CW9,DQ5,DR13,NULL,DR52,NULL,2.00664e-05
A2,B15,CW9,DQ5,DR14,NULL,DR52,NULL,9.02989e-05
A2,B15,CW9,DQ5,DR16,DR51,NULL,NULL,6.01993e-05
A2,B15,CW9,DQ6,DR11,NULL,DR52,NULL,2.00664e-05
A2,B15,CW9,DQ6,DR13,NULL,DR52,NULL,0.006160391
A2,B15,CW9,DQ6,DR15,DR51,NULL,NULL,0.001785911
A2,B15,CW9,DQ7,DR11,NULL,DR52,NULL,0.001545114
A2,B15,CW9,DQ7,DR12,NULL,DR52,NULL,0.000260864
A2,B15,CW9,DQ7,DR4,NULL,NULL,DR53,0.000852823
A2,B15,CW9,DQ8,DR4,NULL,NULL,DR53,0.003391225
A2,B15,CW9,DQ9,DR7,NULL,NULL,DR53,0.000461528
A2,B15,CW9,DQ9,DR9,NULL,NULL,DR53,0.000200664
A2,B18,CW10,DQ7,DR11,NULL,DR52,NULL,6.01993e-05
A2,B18,CW12,DQ2,DR17,NULL,DR52,NULL,0.000130432
A2,B18,CW12,DQ2,DR7,NULL,NULL,DR53,0.000190631
A2,B18,CW12,DQ6,DR13,NULL,DR52,NULL,9.02989e-05
A2,B18,CW12,DQ6,DR15,DR51,NULL,NULL,0.000341129
A2,B18,CW12,DQ7,DR11,NULL,DR52,NULL,0.000511694
A2,B18,CW12,DQ8,DR4,NULL,NULL,DR53,0.000200664
A2,B18,CW5,DQ2,DR17,NULL,DR52,NULL,0.002277539
A2,B18,CW5,DQ2,DR7,NULL,NULL,DR53,5.0166e-05
A2,B18,CW5,DQ4,DR8,NULL,NULL,DR53,0.000130432
A2,B18,CW5,DQ5,DR14,NULL,DR52,NULL,9.02989e-05
A2,B18,CW5,DQ6,DR15,DR51,NULL,NULL,8.02657e-05
A2,B18,CW5,DQ7,DR4,NULL,NULL,DR53,2.00664e-05
A2,B18,CW5,DQ9,DR7,NULL,NULL,DR53,6.01993e-05
A2,B18,CW7,DQ2,DR17,NULL,DR52,NULL,7.02325e-05
A2,B18,CW7,DQ2,DR7,NULL,NULL,DR53,0.000240797
A2,B18,CW7,DQ4,DR8,NULL,NULL,DR53,0.000461528
A2,B18,CW7,DQ5,DR1,NULL,NULL,NULL,0.000210697
A2,B18,CW7,DQ5,DR14,NULL,DR52,NULL,0.000210697
A2,B18,CW7,DQ5,DR16,DR51,NULL,NULL,7.02325e-05
A2,B18,CW7,DQ6,DR13,NULL,DR52,NULL,0.000441461
A2,B18,CW7,DQ6,DR15,DR51,NULL,NULL,0.000541793
A2,B18,CW7,DQ7,DR11,NULL,DR52,NULL,0.005357734
A2,B18,CW7,DQ8,DR4,NULL,NULL,DR53,0.000772557
A2,B18,CW7,DQ9,DR9,NULL,NULL,DR53,0.00025083
A2,B27,CW1,DQ2,DR17,NULL,DR52,NULL,0.000220731
A2,B27,CW1,DQ2,DR7,NULL,NULL,DR53,0.000150498
A2,B27,CW1,DQ4,DR8,NULL,NULL,DR53,0.000421395
A2,B27,CW1,DQ5,DR1,NULL,NULL,NULL,0.003481524
A2,B27,CW1,DQ5,DR103,NULL,NULL,NULL,0.00025083
A2,B27,CW1,DQ5,DR16,DR51,NULL,NULL,1.00332e-05
A2,B27,CW1,DQ6,DR13,NULL,DR52,NULL,0.00025083
A2,B27,CW1,DQ6,DR15,DR51,NULL,NULL,0.000692292
A2,B27,CW1,DQ7,DR103,NULL,NULL,NULL,0.001073554
A2,B27,CW1,DQ7,DR11,NULL,DR52,NULL,0.000230764
A2,B27,CW1,DQ7,DR12,NULL,DR52,NULL,6.01993e-05
A2,B27,CW1,DQ7,DR13,NULL,DR52,NULL,6.01993e-05
A2,B27,CW1,DQ7,DR4,NULL,NULL,DR53,0.000210697
A2,B27,CW1,DQ8,DR4,NULL,NULL,DR53,0.000150498
A2,B27,CW15,DQ4,DR8,NULL,NULL,DR53,6.01993e-05
A2,B27,CW15,DQ7,DR11,NULL,DR52,NULL,6.01993e-05
A2,B27,CW2,DQ2,DR17,NULL,DR52,NULL,0.000321063
A2,B27,CW2,DQ4,DR8,NULL,NULL,DR53,0.000381262
A2,B27,CW2,DQ5,DR1,NULL,NULL,NULL,0.001173886
A2,B27,CW2,DQ5,DR14,NULL,DR52,NULL,0.000341129
A2,B27,CW2,DQ5,DR16,DR51,NULL,NULL,0.000732424
A2,B27,CW2,DQ6,DR13,NULL,DR52,NULL,0.000441461
A2,B27,CW2,DQ6,DR15,DR51,NULL,NULL,0.000923055
A2,B27,CW2,DQ7,DR11,NULL,DR52,NULL,0.001314351
A2,B27,CW2,DQ7,DR12,NULL,DR52,NULL,0.000130432
A2,B27,CW2,DQ7,DR4,NULL,NULL,DR53,0.000401328
A2,B27,CW2,DQ7,DR7,NULL,NULL,DR53,6.01993e-05
A2,B27,CW2,DQ8,DR4,NULL,NULL,DR53,0.001454815
A2,B27,CW2,DQ9,DR7,NULL,NULL,DR53,0.000300996
A2,B27,CW2,DQ9,DR9,NULL,NULL,DR53,0.000541793
A2,B27,CW5,DQ2,DR17,NULL,DR52,NULL,2.00664e-05
A2,B27,CW5,DQ6,DR13,NULL,DR52,NULL,2.00664e-05
A2,B27,CW7,DQ5,DR1,NULL,NULL,NULL,6.01993e-05
A2,B27,CW7,DQ7,DR11,NULL,DR52,NULL,6.01993e-05
A2,B27,CW7,DQ7,DR13,NULL,DR52,NULL,6.01993e-05
A2,B27,CW7,DQ9,DR7,NULL,NULL,DR53,6.01993e-05
A2,B27,CW9,DQ4,DR8,NULL,NULL,DR53,0.000120399
A2,B27,CW9,DQ6,DR15,DR51,NULL,NULL,0.000130432
A2,B27,CW9,DQ7,DR11,NULL,DR52,NULL,6.01993e-05
A2,B27,CW9,DQ8,DR4,NULL,NULL,DR53,0.000441461
A2,B27,CW9,DQ9,DR7,NULL,NULL,DR53,6.01993e-05
A2,B35,CW10,DQ5,DR1,NULL,NULL,NULL,6.01993e-05
A2,B35,CW10,DQ5,DR14,NULL,DR52,NULL,6.01993e-05
A2,B35,CW10,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A2,B35,CW12,DQ4,DR4,NULL,NULL,DR53,2.00664e-05
A2,B35,CW12,DQ5,DR14,NULL,DR52,NULL,0.000361196
A2,B35,CW12,DQ6,DR13,NULL,DR52,NULL,0.000130432
A2,B35,CW12,DQ6,DR15,DR51,NULL,NULL,7.02325e-05
A2,B35,CW12,DQ7,DR4,NULL,NULL,DR53,2.00664e-05
A2,B35,CW16,DQ5,DR1,NULL,NULL,NULL,6.01993e-05
A2,B35,CW16,DQ6,DR13,NULL,DR52,NULL,6.01993e-05
A2,B35,CW2,DQ5,DR14,NULL,DR52,NULL,6.01993e-05
A2,B35,CW4,DQ2,DR17,NULL,DR52,NULL,0.000331096
A2,B35,CW4,DQ2,DR7,NULL,NULL,DR53,0.000371229
A2,B35,CW4,DQ4,DR4,NULL,NULL,DR53,6.01993e-05
A2,B35,CW4,DQ4,DR8,NULL,NULL,DR53,0.00028093
A2,B35,CW4,DQ5,DR1,NULL,NULL,NULL,0.003752421
A2,B35,CW4,DQ5,DR103,NULL,NULL,NULL,0.000110365
A2,B35,CW4,DQ5,DR14,NULL,DR52,NULL,0.00078259
A2,B35,CW4,DQ5,DR16,DR51,NULL,NULL,0.000130432
A2,B35,CW4,DQ6,DR11,NULL,DR52,NULL,6.01993e-05
A2,B35,CW4,DQ6,DR13,NULL,DR52,NULL,0.001133753
A2,B35,CW4,DQ6,DR15,DR51,NULL,NULL,0.000361196
A2,B35,CW4,DQ7,DR11,NULL,DR52,NULL,0.001304317
A2,B35,CW4,DQ7,DR12,NULL,DR52,NULL,0.00159528
A2,B35,CW4,DQ7,DR13,NULL,DR52,NULL,6.01993e-05
A2,B35,CW4,DQ7,DR4,NULL,NULL,DR53,0.000481594
A2,B35,CW4,DQ8,DR11,NULL,DR52,NULL,6.01993e-05
A2,B35,CW4,DQ8,DR4,NULL,NULL,DR53,0.000832756
A2,B35,CW4,DQ9,DR7,NULL,NULL,DR53,0.000220731
A2,B35,CW6,DQ6,DR13,NULL,DR52,NULL,6.01993e-05
A2,B35,CW6,DQ7,DR11,NULL,DR52,NULL,0.00025083
A2,B35,CW9,DQ2,DR7,NULL,NULL,DR53,6.01993e-05
A2,B35,CW9,DQ4,DR8,NULL,NULL,DR53,0.000230764
A2,B35,CW9,DQ5,DR1,NULL,NULL,NULL,6.01993e-05
A2,B35,CW9,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A2,B37,CW6,DQ4,DR4,NULL,NULL,DR53,6.01993e-05
A2,B37,CW6,DQ4,DR8,NULL,NULL,DR53,0.000180598
A2,B37,CW6,DQ5,DR1,NULL,NULL,NULL,0.000160531
A2,B37,CW6,DQ5,DR10,NULL,NULL,NULL,0.00078259
A2,B37,CW6,DQ6,DR13,NULL,DR52,NULL,0.00025083
A2,B37,CW6,DQ6,DR15,DR51,NULL,NULL,0.000150498
A2,B37,CW6,DQ7,DR11,NULL,DR52,NULL,0.000120399
A2,B37,CW6,DQ8,DR4,NULL,NULL,DR53,0.000190631
A2,B37,CW7,DQ7,DR11,NULL,DR52,NULL,6.01993e-05
A2,B38,CW1,DQ7,DR11,NULL,DR52,NULL,6.01993e-05
A2,B38,CW12,DQ2,DR7,NULL,NULL,DR53,0.000130432
A2,B38,CW12,DQ5,DR1,NULL,NULL,NULL,6.01993e-05
A2,B38,CW12,DQ5,DR10,NULL,NULL,NULL,0.000130432
A2,B38,CW12,DQ6,DR13,NULL,DR52,NULL,0.002066841
A2,B38,CW12,DQ6,DR15,DR51,NULL,NULL,0.000150498
A2,B38,CW12,DQ7,DR11,NULL,DR52,NULL,8.02657e-05
A2,B38,CW12,DQ7,DR13,NULL,DR52,NULL,6.01993e-05
A2,B38,CW12,DQ7,DR8,NULL,NULL,DR53,6.01993e-05
A2,B38,CW12,DQ8,DR4,NULL,NULL,DR53,0.000110365
A2,B39,CW12,DQ2,DR7,NULL,NULL,DR53,0.000120399
A2,B39,CW12,DQ4,DR8,NULL,NULL,DR53,6.01993e-05
A2,B39,CW12,DQ5,DR1,NULL,NULL,NULL,0.000411362
A2,B39,CW12,DQ5,DR10,NULL,NULL,NULL,6.01993e-05
A2,B39,CW12,DQ5,DR16,DR51,NULL,NULL,0.00025083
A2,B39,CW12,DQ7,DR11,NULL,DR52,NULL,0.000872889
A2,B39,CW12,DQ7,DR12,NULL,DR52,NULL,0.000351162
A2,B39,CW12,DQ7,DR4,NULL,NULL,DR53,0.000200664
A2,B39,CW12,DQ8,DR4,NULL,NULL,DR53,6.01993e-05
A2,B39,CW12,DQ9,DR9,NULL,NULL,DR53,2.00664e-05
A2,B39,CW2,DQ5,DR1,NULL,NULL,NULL,6.01993e-05
A2,B39,CW5,DQ4,DR8,NULL,NULL,DR53,6.01993e-05
A2,B39,CW7,DQ2,DR7,NULL,NULL,DR53,0.000341129
A2,B39,CW7,DQ4,DR8,NULL,NULL,DR53,0.001314351
A2,B39,CW7,DQ5,DR1,NULL,NULL,NULL,0.000290963
A2,B39,CW7,DQ5,DR14,NULL,DR52,NULL,0.000130432
A2,B39,CW7,DQ5,DR16,DR51,NULL,NULL,0.000120399
A2,B39,CW7,DQ6,DR13,NULL,DR52,NULL,8.02657e-05
A2,B39,CW7,DQ6,DR15,DR51,NULL,NULL,0.000300996
A2,B39,CW7,DQ7,DR11,NULL,DR52,NULL,0.000240797
A2,B39,CW7,DQ7,DR12,NULL,DR52,NULL,8.02657e-05
A2,B39,CW7,DQ7,DR13,NULL,DR52,NULL,0.000321063
A2,B39,CW7,DQ8,DR4,NULL,NULL,DR53,0.000180598
A2,B39,CW7,DQ9,DR7,NULL,NULL,DR53,6.01993e-05
A2,B40,CW10,DQ2,DR17,NULL,DR52,NULL,0.000521727
A2,B40,CW10,DQ2,DR7,NULL,NULL,DR53,0.001585247
A2,B40,CW10,DQ2,DR9,NULL,NULL,DR53,6.01993e-05
A2,B40,CW10,DQ4,DR8,NULL,NULL,DR53,0.0026889
A2,B40,CW10,DQ5,DR1,NULL,NULL,NULL,0.001675546
A2,B40,CW10,DQ5,DR10,NULL,NULL,NULL,0.000150498
A2,B40,CW10,DQ5,DR14,NULL,DR52,NULL,0.000341129
A2,B40,CW10,DQ5,DR16,DR51,NULL,NULL,0.000200664
A2,B40,CW10,DQ6,DR13,NULL,DR52,NULL,0.010685369
A2,B40,CW10,DQ6,DR15,DR51,NULL,NULL,0.003130362
A2,B40,CW10,DQ7,DR11,NULL,DR52,NULL,0.001163852
A2,B40,CW10,DQ7,DR12,NULL,DR52,NULL,0.000361196
A2,B40,CW10,DQ7,DR4,NULL,NULL,DR53,0.001193952
A2,B40,CW10,DQ8,DR4,NULL,NULL,DR53,0.003832686
A2,B40,CW10,DQ9,DR7,NULL,NULL,DR53,0.000331096
A2,B40,CW10,DQ9,DR9,NULL,NULL,DR53,0.000591959
